retrieval_date,year,geography_id,geography_name,market,market_kind,metric,value,unit,population,source_status
2026-09-11,2023,GR,Greece,Norway,country,nights,2439220.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,People's republic of  China,country,nights,359002.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Poland,country,nights,5334676.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Portugal,country,nights,302931.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Romania,country,nights,4611016.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Russia,country,nights,417102.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Slovakia,country,nights,743346.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Slovenia,country,nights,307030.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Spain,country,nights,1084254.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Sweden,country,nights,3761167.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Switzerland (incl. Liechtenstein),country,nights,1985523.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Turkey,country,nights,1020858.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,USA,country,nights,6020211.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,United Kingdom,country,nights,23147580.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,New Zealand and other Oceanian,residual,nights,153634.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Not specified,residual,nights,57075.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Other Asian countries,residual,nights,3577536.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Other European Countries,residual,nights,5938676.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Australia,country,arrivals,503101.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Austria,country,arrivals,444073.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Belgium,country,arrivals,458841.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Bulgaria,country,arrivals,551562.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Canada,country,arrivals,376237.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Croatia,country,arrivals,41515.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Cyprus,country,arrivals,271791.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Czechia,country,arrivals,414568.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Denmark,country,arrivals,443346.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Esthonia,country,arrivals,39891.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Finland,country,arrivals,287969.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,France,country,arrivals,1816131.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Germany,country,arrivals,3521428.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Hungary,country,arrivals,189932.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Iceland,country,arrivals,12695.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Ireland,country,arrivals,201397.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Italy,country,arrivals,1390862.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Japan,country,arrivals,72546.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Latvia,country,arrivals,41254.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Lithuania,country,arrivals,85086.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Luxembourg,country,arrivals,34458.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Malta,country,arrivals,21485.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Netherlands,country,arrivals,1041805.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Norway,country,arrivals,392405.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,People's republic of  China,country,arrivals,219588.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Poland,country,arrivals,1079859.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Portugal,country,arrivals,98265.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Romania,country,arrivals,958740.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Russia,country,arrivals,98707.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Slovakia,country,arrivals,117125.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Slovenia,country,arrivals,62061.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Spain,country,arrivals,433892.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Sweden,country,arrivals,661816.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Switzerland (incl. Liechtenstein),country,arrivals,437232.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Turkey,country,arrivals,655116.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,USA,country,arrivals,2443176.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,United Kingdom,country,arrivals,4370432.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,New Zealand and other Oceanian,residual,arrivals,47743.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Not specified,residual,arrivals,22429.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Other Asian countries,residual,arrivals,1227204.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Other European Countries,residual,arrivals,1342227.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Australia,country,nights,1449802.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Austria,country,nights,2363355.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Belgium,country,nights,2274451.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Bulgaria,country,nights,2290020.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Canada,country,nights,997885.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Croatia,country,nights,170897.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Cyprus,country,nights,777692.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Czechia,country,nights,2541295.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Denmark,country,nights,2795862.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Esthonia,country,nights,199896.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Finland,country,nights,1757119.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,France,country,nights,7454355.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Germany,country,nights,20929891.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Hungary,country,nights,1034389.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Iceland,country,nights,62298.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Ireland,country,nights,925016.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Italy,country,nights,5995934.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Japan,country,nights,143689.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Latvia,country,nights,184590.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Lithuania,country,nights,430685.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Luxembourg,country,nights,157413.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Malta,country,nights,73873.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Netherlands,country,nights,6252231.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Norway,country,nights,2565430.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,People's republic of  China,country,nights,445218.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Poland,country,nights,6008289.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Portugal,country,nights,337936.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Romania,country,nights,4772985.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Russia,country,nights,387647.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Slovakia,country,nights,690908.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Slovenia,country,nights,301740.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Spain,country,nights,1117825.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Sweden,country,nights,4019657.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Switzerland (incl. Liechtenstein),country,nights,2003378.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Turkey,country,nights,1581258.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,USA,country,nights,6122819.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,United Kingdom,country,nights,24034120.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,New Zealand and other Oceanian,residual,nights,133932.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Not specified,residual,nights,68144.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Other Asian countries,residual,nights,3408894.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,GR,Greece,Other European Countries,residual,nights,7672725.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
